program_id,level_encoded,goal_encoded,equipment_encoded,program_length_weeks,time_per_workout_minutes,has_cardio,has_strength,has_yoga,has_hiit
1480,1,11,4,0.64705884,0.64705884,0,1,0,0
1481,1,1,4,0.4117647,0.3529412,0,1,0,0
1482,0,2,4,0.4117647,0.1764706,0,1,0,0
1483,0,2,4,0.64705884,0.29411766,0,1,0,0
1484,1,1,4,0.47058824,0.29411766,0,1,0,0
1485,1,2,5,0.64705884,0.4117647,1,1,0,0
1486,1,2,3,0.1764706,0.4117647,0,1,0,0
1487,1,2,4,0.4117647,0.47058824,0,1,0,0
1488,0,2,4,1.0,0.23529412,0,1,0,0
1489,0,10,5,0.64705884,0.4117647,0,1,0,0
1490,1,2,4,0.64705884,0.47058824,0,1,0,0
1491,0,2,5,0.64705884,0.4117647,0,1,0,0
1492,1,2,4,0.4117647,0.4117647,0,1,0,0
1493,1,2,4,0.29411766,0.4117647,0,1,0,0
1494,1,2,4,0.64705884,0.05882353,1,1,0,0
1495,0,11,4,0.29411766,0.47058824,0,1,0,0
1496,0,2,4,0.1764706,0.23529412,0,1,0,0
1497,0,2,5,0.1764706,0.29411766,1,1,0,0
1498,0,2,5,0.64705884,0.47058824,0,1,0,0
1499,1,2,4,0.1764706,0.29411766,0,1,0,0
1500,1,2,4,0.4117647,0.47058824,1,1,0,0
1501,1,2,5,0.64705884,0.29411766,0,1,0,0
1502,1,3,5,0.1764706,0.0,0,1,0,0
1503,1,3,5,0.1764706,0.11764706,1,1,0,0
1504,1,3,4,0.64705884,0.29411766,0,1,0,0
1505,0,2,4,0.5294118,0.29411766,0,1,0,0
1506,0,2,4,0.1764706,0.23529412,0,1,0,0
1507,1,2,4,0.64705884,0.23529412,1,1,0,0
1508,0,10,5,0.5294118,0.29411766,0,1,0,0
1509,0,10,4,0.29411766,0.29411766,0,1,0,0
1510,0,2,0,0.88235295,0.3529412,0,1,0,0
1511,1,8,0,0.0,0.11764706,0,1,0,0
1512,1,8,5,0.64705884,0.29411766,0,1,0,0
1513,1,8,4,1.0,0.5294118,0,1,0,0
1514,0,1,5,0.64705884,0.47058824,1,1,0,0
1515,1,2,4,0.64705884,0.47058824,0,1,0,0
1516,0,2,4,0.64705884,0.29411766,0,1,0,0
1517,0,2,4,0.1764706,0.29411766,0,1,0,0
1518,0,2,0,0.64705884,0.29411766,1,1,0,0
1519,0,2,4,0.64705884,0.47058824,0,1,0,0
1520,1,1,5,0.1764706,0.29411766,0,1,0,0
1521,1,1,4,0.5294118,0.47058824,0,1,0,0
1522,0,1,4,0.64705884,0.29411766,1,1,0,0
1523,1,11,4,0.88235295,0.47058824,0,1,0,0
1524,0,2,4,0.64705884,0.47058824,0,1,0,0
1525,0,8,4,1.0,0.3529412,0,1,0,0
1526,1,2,0,0.64705884,0.29411766,0,1,0,0
1527,1,2,4,0.0,0.29411766,0,1,0,0
1528,1,2,4,0.23529412,0.1764706,0,1,0,0
1529,1,2,5,0.1764706,0.29411766,0,1,0,0
1530,1,2,5,0.64705884,0.29411766,0,1,0,0
1531,1,2,4,0.5294118,0.5294118,0,1,0,0
1532,0,8,3,0.23529412,0.11764706,0,1,0,0
1533,0,8,4,0.23529412,0.4117647,0,1,0,0
1534,0,8,5,0.29411766,0.23529412,0,1,0,0
1535,0,8,4,0.64705884,0.29411766,0,1,0,0
1536,0,2,4,0.29411766,0.5294118,0,1,0,0
1537,0,1,4,0.29411766,0.1764706,1,1,0,0
1538,0,1,4,0.11764706,0.5294118,0,1,0,0
1539,0,8,0,0.64705884,0.23529412,1,1,0,0
1540,0,3,4,0.64705884,0.3529412,0,1,0,0
1541,0,1,4,0.4117647,0.29411766,0,1,0,0
1542,0,1,4,0.64705884,0.47058824,0,1,0,0
1543,1,8,4,0.64705884,0.23529412,0,1,0,0
1544,1,10,4,0.1764706,0.23529412,0,1,0,0
1545,1,10,4,0.64705884,0.4117647,0,1,0,0
1546,0,1,5,0.4117647,0.29411766,0,1,0,0
1547,0,1,3,0.1764706,0.1764706,0,1,0,0
1548,0,1,4,0.5294118,0.47058824,0,1,0,0
1549,0,2,4,0.4117647,0.0,0,1,0,0
1550,0,2,4,0.29411766,0.88235295,0,1,0,0
1551,0,2,4,0.64705884,0.29411766,1,1,0,0
1552,0,1,4,0.4117647,0.4117647,1,1,0,0
1553,0,1,4,0.1764706,0.29411766,0,1,0,0
1554,0,1,5,0.64705884,0.1764706,0,1,0,0
1555,0,2,4,0.1764706,0.3529412,0,1,0,0
1556,0,10,4,0.3529412,0.29411766,1,1,0,0
1557,1,2,0,0.0,0.23529412,0,1,0,0
1558,1,2,5,0.64705884,0.47058824,0,1,0,0
1559,1,11,5,0.64705884,0.4117647,0,1,0,0
1560,1,2,5,0.29411766,0.4117647,0,1,0,0
1561,1,2,4,0.64705884,0.4117647,0,1,0,0
1562,1,2,4,0.1764706,0.23529412,0,1,0,0
1563,1,10,4,0.11764706,0.3529412,1,1,0,0
1564,0,1,4,0.4117647,0.29411766,0,1,0,0
1565,0,8,4,0.5294118,0.3529412,0,1,0,0
1566,1,2,4,0.64705884,0.64705884,0,1,0,0
1567,1,2,4,0.64705884,0.47058824,0,1,0,0
1568,1,2,4,0.47058824,0.4117647,0,1,0,0
1569,0,2,4,0.5294118,0.47058824,0,1,0,0
1570,0,2,5,0.1764706,0.29411766,0,1,0,0
1571,0,2,4,0.64705884,0.29411766,0,1,0,0
1572,0,2,0,0.64705884,0.29411766,0,1,0,0
1573,0,8,4,0.4117647,0.3529412,0,1,0,0
1574,1,10,4,0.64705884,0.3529412,0,1,0,0
1575,0,2,5,0.7058824,0.3529412,0,1,0,1
1576,0,2,4,0.64705884,0.29411766,0,1,0,0
1577,0,3,4,0.47058824,0.29411766,0,1,0,0
1578,0,8,4,0.4117647,0.64705884,0,1,0,0
1579,0,1,3,0.4117647,0.29411766,0,1,0,0
1580,0,1,5,0.1764706,0.29411766,1,1,0,0
1581,0,1,0,0.11764706,0.1764706,0,1,0,0
1582,0,1,5,0.4117647,0.1764706,0,1,0,0
1583,0,1,5,0.64705884,0.23529412,0,1,0,0
1584,0,2,5,0.29411766,0.29411766,0,1,0,0
1585,0,10,4,0.88235295,0.5294118,0,1,0,0
1586,0,3,5,0.0,0.05882353,0,1,0,0
1587,0,3,4,0.64705884,0.47058824,0,1,0,0
1588,0,2,4,0.23529412,0.3529412,0,1,0,0
1589,0,2,4,0.64705884,0.4117647,0,1,0,0
1590,0,2,5,0.11764706,0.29411766,0,1,0,0
1591,0,2,4,0.29411766,0.4117647,0,1,0,0
1592,0,2,5,0.4117647,0.3529412,0,1,0,0
1593,1,2,0,0.29411766,0.5294118,1,1,0,1
1594,0,10,4,0.64705884,0.29411766,1,1,0,0
1595,0,10,4,0.4117647,0.29411766,0,1,0,0
1596,0,10,4,0.1764706,0.29411766,1,1,0,0
1597,0,10,4,0.64705884,0.47058824,0,1,0,0
1598,1,2,4,0.4117647,0.47058824,0,1,0,0
1599,0,2,5,0.29411766,0.29411766,0,1,0,0
1600,1,2,4,1.0,0.29411766,0,1,0,0
1601,1,2,4,0.64705884,0.29411766,0,1,0,0
1602,1,2,5,0.4117647,0.29411766,0,1,0,1
1603,1,2,4,0.1764706,0.47058824,0,1,0,0
1604,0,2,4,0.1764706,0.29411766,0,1,0,0
1605,0,2,4,0.64705884,0.4117647,0,1,0,0
1606,1,2,0,0.4117647,0.64705884,0,1,0,0
1607,1,2,5,0.64705884,0.47058824,0,1,0,0
1608,0,2,3,0.4117647,0.29411766,0,1,0,0
1609,0,1,4,0.1764706,0.64705884,0,1,0,0
1610,1,11,4,0.64705884,0.47058824,1,1,0,0
1611,1,1,4,0.1764706,0.29411766,0,1,0,0
1612,1,10,4,0.64705884,0.5294118,1,1,0,0
1613,1,2,4,0.64705884,0.29411766,1,1,0,0
1614,1,10,4,0.88235295,0.3529412,0,1,0,0
1615,1,2,4,0.4117647,0.29411766,0,1,0,0
1616,1,8,4,0.0,0.4117647,0,1,0,0
1617,1,8,0,0.64705884,0.23529412,0,1,0,0
1618,1,11,4,0.64705884,0.47058824,0,1,0,0
1619,0,2,4,0.4117647,0.4117647,1,1,0,0
1620,0,2,4,0.1764706,0.47058824,0,1,0,0
1621,0,2,5,0.4117647,0.0,0,1,0,0
1622,0,2,4,0.4117647,0.3529412,0,1,0,0
1623,0,10,4,0.47058824,0.64705884,1,1,0,0
1624,1,10,4,0.47058824,0.1764706,0,1,0,0
1625,1,10,5,0.64705884,0.29411766,0,1,0,0
1626,0,1,4,0.29411766,0.1764706,0,1,0,0
1627,0,1,4,0.4117647,0.47058824,1,1,0,0
1628,0,11,4,0.88235295,0.3529412,0,1,0,0
1629,0,8,4,0.64705884,0.29411766,0,1,0,0
1630,0,1,4,0.8235294,0.47058824,1,1,0,0
1631,1,8,4,0.64705884,0.4117647,0,1,0,0
1632,1,11,5,0.4117647,0.3529412,0,1,0,0
1633,1,10,4,0.4117647,0.47058824,0,1,0,0
1634,0,1,4,0.29411766,0.4117647,0,1,0,0
1635,0,1,4,0.64705884,0.11764706,0,1,0,0
1636,1,2,4,0.88235295,0.29411766,0,1,0,0
1637,1,2,3,0.64705884,0.11764706,0,1,0,0
1638,1,2,5,0.64705884,0.11764706,0,1,0,0
1639,1,2,4,0.64705884,0.3529412,1,1,0,0
1640,1,10,4,1.0,0.3529412,0,1,0,0
1641,1,2,4,0.4117647,0.29411766,0,1,0,0
1642,1,2,4,0.0,0.4117647,0,1,0,0
1643,0,8,4,0.1764706,0.29411766,0,1,0,0
1644,0,2,4,0.5294118,0.29411766,0,1,0,0
1645,1,1,5,0.4117647,0.4117647,0,1,0,0
1646,1,1,4,0.1764706,0.3529412,1,1,0,0
1647,1,1,4,0.88235295,0.3529412,1,1,0,0
1648,0,2,5,0.47058824,0.05882353,0,1,0,0
1649,0,2,4,0.29411766,0.3529412,1,1,0,0
1650,0,10,5,0.64705884,0.4117647,0,1,0,0
1651,1,2,4,0.4117647,0.29411766,0,1,0,0
1652,0,3,4,0.1764706,0.29411766,0,1,0,0
1653,0,2,4,0.1764706,0.4117647,1,1,0,0
1654,0,2,5,0.88235295,0.29411766,0,1,0,0
1655,0,2,4,0.05882353,0.29411766,0,1,0,0
1656,0,2,5,0.4117647,0.23529412,0,1,0,0
1657,1,2,4,0.88235295,0.4117647,0,1,0,0
1658,0,2,5,0.29411766,0.23529412,0,1,0,0
1659,0,2,4,0.88235295,0.29411766,0,1,0,0
1660,0,10,3,0.23529412,0.29411766,0,1,0,0
1661,0,10,4,0.64705884,0.23529412,0,1,0,0
1662,1,2,4,0.29411766,0.29411766,0,1,0,0
1663,1,2,4,0.88235295,0.47058824,0,1,0,0
1664,1,8,4,0.1764706,0.4117647,0,1,0,0
1665,1,8,4,0.64705884,0.3529412,0,1,0,0
1666,0,2,5,0.64705884,0.29411766,0,1,0,0
1667,0,2,4,0.0,0.11764706,0,1,0,0
1668,0,2,4,0.0,0.47058824,1,1,0,0
1669,0,2,0,0.11764706,0.05882353,0,1,0,0
1670,0,2,0,0.64705884,0.29411766,0,1,0,0
1671,0,2,4,0.64705884,0.29411766,0,1,0,0
1672,0,10,4,0.0,0.1764706,0,1,0,0
1673,0,10,4,0.1764706,0.3529412,0,1,0,0
1674,1,1,4,1.0,0.29411766,0,1,0,0
1675,1,1,5,0.3529412,0.29411766,0,1,0,0
1676,1,2,4,0.4117647,0.05882353,1,1,0,0
1677,1,2,4,0.64705884,0.4117647,0,1,0,0
1678,0,2,5,0.29411766,0.4117647,0,1,0,0
1679,0,11,5,0.1764706,0.3529412,0,1,0,0
1680,0,11,4,0.1764706,0.3529412,0,1,0,0
1681,1,10,5,0.1764706,0.3529412,0,1,0,0
1682,1,10,5,0.1764706,0.29411766,0,1,0,1
1683,1,8,4,0.3529412,0.29411766,0,1,0,0
1684,1,8,0,0.64705884,0.4117647,1,1,0,0
1685,1,8,4,0.29411766,0.29411766,0,1,0,0
1686,0,1,4,0.88235295,0.47058824,1,1,0,0
1687,0,10,5,0.64705884,0.29411766,0,1,0,0
1688,0,11,4,0.4117647,0.1764706,0,1,0,0
1689,0,2,4,0.64705884,0.29411766,0,1,0,0
1690,0,2,4,0.5294118,0.5294118,0,1,0,0
1691,0,8,4,1.0,0.29411766,0,1,0,0
1692,0,8,5,0.5294118,0.23529412,0,1,0,0
1693,2,2,4,0.64705884,0.29411766,0,1,0,0
1694,0,2,5,0.11764706,0.47058824,0,1,0,0
1695,0,2,4,0.1764706,0.4117647,0,1,0,0
1696,0,2,4,0.88235295,0.3529412,0,1,0,0
1697,1,2,5,0.29411766,0.47058824,0,1,0,0
1698,1,2,0,0.1764706,0.11764706,0,1,0,0
1699,1,7,5,0.64705884,0.4117647,0,1,0,0
1700,0,2,4,0.7647059,0.4117647,0,1,0,0
1701,0,2,4,0.64705884,0.29411766,0,1,0,0
1702,0,2,4,0.88235295,0.4117647,0,1,0,0
1703,0,3,4,0.0,0.29411766,1,1,0,0
1704,0,3,4,0.11764706,0.29411766,0,1,0,0
1705,2,2,5,0.4117647,0.23529412,0,1,0,0
1706,0,11,4,0.64705884,0.3529412,0,1,0,0
1707,0,11,4,0.64705884,0.29411766,0,1,0,0
1708,0,2,4,1.0,0.47058824,0,1,0,0
1709,0,2,4,0.64705884,0.5294118,0,1,0,0
1710,0,2,4,0.64705884,0.1764706,1,1,0,0
1711,1,8,4,0.4117647,0.3529412,1,1,0,0
1712,1,8,5,0.1764706,0.29411766,0,1,0,0
1713,1,8,4,0.0,0.47058824,0,1,0,0
1714,1,8,4,0.64705884,0.4117647,0,1,0,0
1715,0,2,4,0.88235295,0.29411766,1,1,0,0
1716,1,2,5,0.64705884,0.29411766,0,1,0,0
1717,0,2,0,0.64705884,0.1764706,0,1,0,0
1718,0,2,5,0.29411766,0.23529412,0,1,0,0
1719,0,2,4,0.64705884,0.29411766,0,1,0,0
1720,0,10,4,0.88235295,0.05882353,0,1,0,0
1721,0,10,4,0.64705884,0.3529412,0,1,0,0
1722,2,2,5,0.7058824,0.3529412,0,1,0,0
1723,2,2,4,0.4117647,0.4117647,1,1,0,0
1724,0,11,4,0.7647059,0.29411766,1,1,0,0
1725,0,2,5,0.1764706,0.29411766,0,1,0,1
1726,0,8,4,0.4117647,0.29411766,0,1,0,0
1727,1,2,4,0.64705884,0.11764706,0,1,0,0
1728,0,11,5,0.11764706,0.29411766,0,1,0,0
1729,0,11,4,0.64705884,0.29411766,0,1,0,0
1730,0,10,4,0.0,0.0,0,1,0,0
1731,0,10,4,0.4117647,0.29411766,0,1,0,0
1732,0,2,4,0.4117647,0.29411766,0,1,0,0
1733,0,2,4,0.1764706,0.3529412,0,1,0,0
1734,0,2,0,0.88235295,0.1764706,0,1,0,0
1735,1,2,4,0.4117647,0.3529412,0,1,0,0
1736,0,1,4,0.4117647,0.4117647,0,1,0,0
1737,1,10,4,0.5294118,0.29411766,0,1,0,0
1738,1,10,5,0.1764706,0.29411766,0,1,0,0
1739,1,10,4,0.64705884,0.3529412,0,1,0,0
1740,0,2,4,0.4117647,0.3529412,0,1,0,0
1741,0,2,5,0.29411766,0.11764706,0,1,0,0
1742,0,2,4,0.4117647,0.29411766,0,1,0,0
1743,0,2,4,0.1764706,0.29411766,0,1,0,0
1744,0,2,4,0.64705884,0.23529412,0,1,0,0
1745,0,1,4,0.64705884,0.47058824,1,1,0,0
1746,0,2,4,0.64705884,0.29411766,0,1,0,0
1747,0,2,5,0.4117647,0.23529412,1,1,0,0
1748,0,2,4,0.4117647,0.3529412,0,1,0,0
1749,0,2,4,0.64705884,0.23529412,0,1,0,0
1750,0,2,5,0.4117647,0.1764706,0,1,0,0
1751,1,2,5,0.23529412,0.29411766,0,1,0,0
1752,1,2,4,0.1764706,0.29411766,1,1,0,0
1753,1,2,4,0.64705884,0.3529412,0,1,0,0
1754,0,1,0,0.64705884,0.05882353,0,1,0,0
1755,0,8,4,0.64705884,0.4117647,0,1,0,0
1756,0,1,5,0.64705884,0.47058824,0,1,0,0
1757,0,2,4,0.1764706,0.29411766,0,1,0,0
1758,0,11,4,0.4117647,0.1764706,0,1,0,0
1759,0,2,4,0.88235295,0.3529412,0,1,0,0
1760,0,2,4,0.1764706,0.29411766,0,1,0,0
1761,0,3,0,0.64705884,0.47058824,1,1,0,0
1762,0,2,4,0.1764706,0.3529412,0,1,0,0
1763,0,2,0,0.88235295,0.1764706,0,1,0,0
1764,1,8,0,1.0,0.05882353,0,1,0,0
1765,1,8,4,0.64705884,0.47058824,1,1,0,0
1766,0,1,4,0.29411766,0.64705884,0,1,0,0
1767,0,1,5,0.64705884,0.29411766,0,1,0,0
1768,0,3,5,0.64705884,0.29411766,0,1,0,0
1769,0,3,4,0.4117647,0.29411766,0,1,0,0
1770,0,3,4,0.64705884,0.29411766,0,1,0,0
1771,0,2,4,0.5882353,0.64705884,0,1,0,0
1772,0,2,5,0.4117647,0.11764706,0,1,0,0
1773,0,1,4,0.64705884,0.4117647,1,1,0,0
1774,0,1,4,0.88235295,0.4117647,0,1,0,0
1775,1,1,4,0.29411766,0.47058824,0,1,0,0
1776,1,11,4,0.64705884,0.47058824,0,1,0,0
1777,0,10,4,0.5294118,0.1764706,0,1,0,0
1778,1,2,4,0.29411766,0.29411766,1,1,0,0
1779,1,2,4,0.64705884,0.29411766,0,1,0,0
1780,1,2,5,0.4117647,0.1764706,0,1,0,0
1781,2,2,4,0.1764706,0.3529412,0,1,0,0
1782,2,2,4,0.64705884,0.29411766,1,1,0,0
1783,0,8,4,0.64705884,0.29411766,0,1,0,0
1784,0,2,4,0.4117647,0.4117647,0,1,0,0
1785,0,8,4,0.88235295,0.29411766,0,1,0,0
1786,0,2,4,0.23529412,0.1764706,0,1,0,0
1787,0,2,4,0.64705884,0.47058824,0,1,0,0
1788,0,2,5,0.29411766,0.3529412,0,1,0,0
1789,0,2,5,0.64705884,0.11764706,0,1,0,0
1790,0,2,3,0.64705884,0.29411766,0,1,0,0
1791,1,2,4,0.1764706,0.29411766,0,1,0,0
1792,1,2,4,0.1764706,0.3529412,0,1,0,0
1793,1,11,4,0.0,0.7058824,0,1,0,0
1794,1,2,4,0.1764706,0.47058824,0,1,0,0
1795,1,2,5,0.64705884,0.3529412,1,1,0,1
1796,1,2,4,0.47058824,0.29411766,0,1,0,0
1797,0,2,4,0.1764706,0.3529412,0,1,0,0
1798,0,2,5,0.29411766,0.11764706,0,1,0,0
1799,0,2,4,0.4117647,0.64705884,1,1,0,0
1800,0,2,4,0.0,0.3529412,0,1,0,0
1801,0,2,5,0.4117647,0.4117647,1,1,0,0
1802,1,2,4,0.64705884,0.47058824,0,1,0,0
1803,0,1,4,0.1764706,0.64705884,1,1,0,0
1804,0,1,4,0.1764706,0.1764706,0,1,0,0
1805,0,1,4,0.29411766,0.4117647,0,1,0,0
1806,1,10,4,0.4117647,0.3529412,0,1,0,0
1807,0,2,4,0.64705884,0.47058824,0,1,0,0
1808,1,2,4,0.5294118,0.4117647,0,1,0,0
1809,1,11,4,0.64705884,0.47058824,0,1,0,0
1810,1,11,0,0.1764706,0.3529412,0,1,0,0
1811,1,2,4,0.29411766,0.29411766,1,1,0,0
1812,1,2,4,0.64705884,0.3529412,0,1,0,0
1813,0,2,5,0.47058824,0.5294118,0,1,0,0
1814,1,2,4,0.4117647,0.4117647,1,1,0,0
1815,1,10,4,0.05882353,0.29411766,0,1,0,0
1816,1,10,4,0.64705884,0.47058824,0,1,0,0
1817,0,2,4,0.05882353,0.4117647,0,1,0,0
1818,0,2,4,0.5294118,0.4117647,0,1,0,0
1819,1,2,4,0.4117647,0.1764706,0,1,0,0
1820,1,2,4,0.11764706,0.29411766,0,1,0,0
1821,1,2,4,0.64705884,0.29411766,0,1,0,0
1822,1,2,3,1.0,0.11764706,0,1,0,0
1823,1,2,4,0.5294118,0.64705884,0,1,0,0
1824,0,8,4,0.64705884,0.64705884,1,1,0,0
1825,0,8,4,0.29411766,0.47058824,0,1,0,0
1826,0,1,5,0.64705884,0.29411766,0,1,0,0
1827,0,1,4,0.64705884,0.29411766,0,1,0,0
1828,0,1,4,0.3529412,0.7058824,0,1,0,0
1829,1,2,4,0.3529412,0.29411766,0,1,0,0
1830,1,2,4,0.4117647,0.11764706,0,1,0,0
1831,1,2,4,0.1764706,0.1764706,1,1,0,0
1832,1,2,5,0.1764706,0.29411766,0,1,0,0
1833,2,2,5,0.4117647,0.29411766,0,1,0,0
1834,2,2,4,0.29411766,0.47058824,0,1,0,0
1835,0,11,4,0.4117647,0.29411766,0,1,0,0
1836,1,2,4,0.1764706,0.4117647,0,1,0,0
1837,1,2,4,0.5294118,0.3529412,1,1,0,0
1838,0,11,5,0.4117647,0.23529412,1,1,0,0
1839,0,11,4,0.8235294,0.4117647,1,1,0,0
1840,0,10,0,0.1764706,0.1764706,1,0,0,0
1841,0,2,4,0.64705884,0.64705884,0,1,0,0
1842,1,1,4,0.29411766,0.29411766,0,1,0,0
1843,1,1,4,0.64705884,0.29411766,0,1,0,0
1844,1,2,4,0.3529412,0.47058824,0,1,0,0
1845,1,2,4,0.4117647,0.47058824,0,1,0,0
1846,1,10,4,0.1764706,0.29411766,0,1,0,0
1847,1,10,4,0.5294118,0.47058824,0,1,0,0
1848,1,2,4,0.5294118,0.23529412,0,1,0,0
1849,1,2,5,0.64705884,0.1764706,0,1,0,0
1850,1,2,5,0.47058824,0.05882353,0,1,0,0
1851,1,1,4,0.64705884,0.5294118,0,1,0,0
1852,0,2,4,0.23529412,0.29411766,0,1,0,0
1853,0,2,0,0.1764706,0.1764706,0,1,0,0
1854,1,10,4,0.1764706,0.64705884,1,1,0,0
1855,1,10,4,0.64705884,0.64705884,1,1,0,0
1856,1,11,5,0.64705884,0.29411766,0,1,0,0
1857,0,10,4,0.64705884,0.47058824,0,1,0,0
1858,0,2,5,0.4117647,0.1764706,1,1,0,0
1859,0,3,0,0.1764706,0.11764706,1,1,0,1
1860,0,3,0,0.64705884,0.29411766,0,1,0,0
1861,0,2,5,0.64705884,0.29411766,0,1,0,0
1862,0,2,4,0.5294118,0.29411766,1,1,0,0
1863,0,8,4,0.5294118,0.3529412,0,1,0,0
1864,0,2,4,0.0,0.4117647,0,1,0,0
1865,0,2,4,0.64705884,0.47058824,0,1,0,0
1866,0,10,4,0.64705884,0.1764706,1,1,0,0
1867,1,2,5,0.4117647,0.47058824,0,1,0,0
1868,1,2,0,0.4117647,0.05882353,0,1,0,1
1869,1,2,5,0.11764706,0.29411766,0,1,0,0
1870,1,2,4,0.23529412,0.3529412,1,1,0,0
1871,0,1,4,0.64705884,0.3529412,1,1,0,0
1872,0,10,5,0.5294118,0.1764706,0,1,0,0
1873,0,10,4,0.64705884,0.29411766,0,1,0,0
1874,0,10,4,0.64705884,0.3529412,0,1,0,0
1875,1,11,4,0.5294118,0.29411766,0,1,0,0
1876,0,10,4,0.64705884,0.29411766,0,1,0,0
1877,1,10,5,0.23529412,0.29411766,0,1,0,0
1878,0,2,4,1.0,0.3529412,0,1,0,0
1879,0,10,4,0.64705884,0.29411766,0,1,0,0
1880,0,10,4,0.4117647,0.29411766,1,1,0,0
1881,0,10,5,0.23529412,0.29411766,0,1,0,0
1882,0,8,4,0.29411766,0.23529412,0,1,0,0
1883,0,8,4,0.88235295,0.5882353,0,1,0,0
1884,1,1,4,0.0,0.29411766,0,1,0,0
1885,0,2,4,0.64705884,0.29411766,0,1,0,0
1886,0,2,5,0.1764706,0.23529412,0,1,0,0
1887,0,2,4,0.64705884,0.23529412,0,1,0,0
1888,0,2,4,0.88235295,0.29411766,1,1,0,0
1889,0,2,4,0.0,0.23529412,0,1,0,0
1890,0,2,5,0.29411766,0.23529412,0,1,0,0
1891,1,10,4,0.5294118,0.29411766,1,1,0,0
1892,0,2,4,0.1764706,0.47058824,0,1,0,0
1893,0,2,4,0.88235295,0.29411766,0,1,0,0
1894,1,8,4,0.64705884,0.5294118,0,1,0,0
1895,2,2,4,0.23529412,0.1764706,1,1,0,0
1896,2,2,4,0.64705884,0.3529412,0,1,0,0
1897,0,1,4,0.23529412,0.47058824,1,1,0,0
1898,0,1,5,0.1764706,0.23529412,0,1,0,0
1899,0,1,4,0.4117647,0.3529412,0,1,0,0
1900,0,2,5,0.88235295,0.64705884,0,1,0,0
1901,0,1,5,0.4117647,0.29411766,1,1,0,0
1902,0,8,4,0.4117647,0.4117647,1,1,0,0
1903,1,8,3,0.88235295,0.3529412,0,1,0,0
1904,2,2,4,0.64705884,0.3529412,0,1,0,0
1905,1,11,5,0.23529412,0.47058824,1,1,0,0
1906,1,11,4,0.64705884,0.23529412,0,1,0,0
1907,1,11,5,0.5294118,0.4117647,0,1,0,0
1908,2,2,4,0.23529412,0.47058824,0,1,0,0
1909,0,2,0,0.4117647,0.29411766,0,1,0,0
1910,0,2,4,0.4117647,0.64705884,0,1,0,0
1911,0,2,4,0.8235294,0.4117647,0,1,0,0
1912,1,10,5,0.1764706,0.05882353,0,1,0,0
1913,0,11,4,0.47058824,0.47058824,0,1,0,0
1914,0,11,4,0.88235295,0.3529412,0,1,0,0
1915,1,2,4,0.64705884,0.23529412,0,1,0,0
1916,1,10,5,0.1764706,0.29411766,0,1,0,0
1917,0,3,4,1.0,0.23529412,0,1,0,0
1918,0,2,4,0.47058824,0.47058824,0,1,0,0
1919,0,2,4,0.64705884,0.23529412,0,1,0,0
1920,0,8,4,0.4117647,0.1764706,1,1,0,0
1921,1,8,4,0.64705884,0.29411766,0,1,0,0
1922,1,2,4,0.4117647,0.3529412,0,1,0,0
1923,1,2,5,0.47058824,0.3529412,0,1,0,0
1924,1,11,4,0.64705884,0.47058824,0,1,0,0
1925,0,2,5,0.3529412,0.1764706,0,1,0,0
1926,0,2,4,0.4117647,0.1764706,0,1,0,0
1927,0,1,4,1.0,0.47058824,0,1,0,0
1928,0,2,4,0.29411766,0.47058824,0,1,0,0
1929,1,2,4,0.1764706,0.47058824,0,1,0,0
1930,1,2,4,0.64705884,0.4117647,0,1,0,0
1931,0,2,4,0.4117647,0.29411766,0,1,0,0
1932,0,2,4,0.0,0.4117647,0,1,0,0
1933,0,2,0,0.29411766,0.29411766,0,1,0,0
1934,2,2,5,0.1764706,0.29411766,0,1,0,0
1935,2,2,4,0.29411766,0.29411766,0,1,0,0
1936,2,2,4,0.5294118,0.64705884,0,1,0,0
1937,2,2,4,0.64705884,0.3529412,1,1,0,0
1938,1,2,4,0.4117647,0.1764706,0,1,0,0
1939,1,2,5,0.64705884,0.3529412,0,1,0,0
1940,0,1,4,0.47058824,0.23529412,0,1,0,0
1941,1,2,4,0.64705884,0.3529412,1,1,0,0
1942,0,10,4,0.29411766,0.5882353,1,1,1,0
1943,0,2,4,0.64705884,0.29411766,0,1,0,0
1944,0,2,4,0.64705884,0.47058824,0,1,0,0
1945,0,2,4,0.29411766,0.29411766,0,1,0,0
1946,1,8,4,0.1764706,0.23529412,0,1,0,0
1947,1,1,4,0.5294118,0.29411766,0,1,0,0
1948,0,10,5,0.64705884,0.3529412,0,1,0,0
1949,0,10,4,0.4117647,0.29411766,0,1,0,0
1950,0,10,4,0.29411766,0.64705884,0,1,0,0
1951,0,10,5,0.0,0.11764706,0,1,0,0
1952,0,2,4,0.64705884,0.4117647,1,1,0,0
1953,0,2,4,0.64705884,0.29411766,0,1,0,0
1954,1,2,5,0.88235295,0.4117647,0,1,0,0
1955,1,10,4,0.11764706,0.47058824,1,1,0,0
1956,1,10,4,0.64705884,0.47058824,0,1,0,1
1957,0,10,4,0.47058824,0.29411766,1,1,0,0
1958,1,1,5,0.1764706,0.29411766,0,1,0,0
1959,1,1,5,0.64705884,0.3529412,0,1,0,0
1960,0,2,4,0.1764706,0.47058824,0,1,0,0
1961,0,2,5,0.64705884,0.29411766,0,1,0,1
1962,1,1,4,0.0,0.29411766,0,1,0,0
